최초 EARLY일,티커,종목명,시장,최초 EARLY가,최신일,최신가,EARLY후 수익률 %,최대수익 %,최대낙폭 %,경과 거래일,EARLY 상태,현재 단계,시장상태,RS,RS 가속,MTT,최초 LEADER일,최초 SETUP일,최초 BUY일,최초 BUY가,BUY 승격
2026-08-12,237880,클리오,KOSDAQ,12160.0,2026-09-07,12160.0,0.0,17.02302631578947,-5.427631578947367,17,FRESH,LEADER,COUNTERTREND,76.80269058295964,-3.4845712773317246,False,2026-08-14,,,,False
2026-08-12,096760,JW홀딩스,KOSPI,4180.0,2026-09-07,4180.0,0.0,0.5980861244019087,-4.904306220095689,17,FRESH,INACTIVE,,,,,,,,,False
2026-08-12,003070,코오롱글로벌,KOSPI,10500.0,2026-09-07,9370.0,-10.761904761904761,0.0,-10.952380952380958,17,FRESH,INACTIVE,,,,,,,,,False
2026-08-12,001060,JW중외제약,KOSPI,30000.0,2026-09-07,27200.0,-9.333333333333337,0.0,-12.0,17,FRESH,INACTIVE,,,,,,,2026-09-01,29000.0,True
2026-08-11,226320,잇츠한불,KOSPI,11020.0,2026-09-07,10400.0,-5.6261343012704135,3.62976406533575,-7.2595281306715105,18,FRESH,INACTIVE,,,,,,,,,False
2026-08-11,200880,서연이화,KOSPI,12860.0,2026-09-07,11550.0,-10.186625194401245,1.477449455676516,-10.65318818040435,18,FRESH,INACTIVE,,,,,,,,,False
2026-08-11,098460,고영,KOSDAQ,32800.0,2026-09-07,28100.0,-14.32926829268293,0.0,-16.92073170731707,18,FRESH,INACTIVE,,,,,,2026-08-14,,,False
2026-08-11,037710,광주신세계,KOSPI,41950.0,2026-09-07,35700.0,-14.898688915375446,0.0,-16.8057210965435,18,FRESH,INACTIVE,,,,,,,2026-08-11,41950,True
2026-08-11,006120,SK디스커버리,KOSPI,53700.0,2026-09-07,56400.0,5.027932960893855,5.027932960893855,-8.100558659217882,18,FRESH,EARLY_LEADER,COUNTERTREND,28.782511210762333,7.25916418050458,False,,2026-08-11,,,False
2026-08-11,005610,삼립,KOSPI,41200.0,2026-09-07,40900.0,-0.7281553398058249,0.6067961165048485,-5.339805825242716,18,FRESH,INACTIVE,,,,,,,,,False
2026-08-11,002900,TYM,KOSPI,7060.0,2026-09-07,7040.0,-0.283286118980175,6.515580736543902,-3.682719546742208,18,FRESH,INACTIVE,,,,,,2026-09-04,,,False
2026-08-11,002810,삼영무역,KOSPI,23700.0,2026-09-07,22200.0,-6.329113924050633,0.0,-6.9620253164556996,18,FRESH,INACTIVE,,,,,,2026-08-11,,,False
2026-08-11,000815,삼성화재우,KOSPI,406500.0,2026-09-07,423500.0,4.182041820418214,8.610086100861004,-2.337023370233704,18,FRESH,INACTIVE,,,,,,2026-08-11,2026-08-26,425000,True
2026-08-10,462870,시프트업,KOSPI,32400.0,2026-09-07,31550.0,-2.6234567901234573,3.8580246913580307,-4.320987654320985,19,FRESH,INACTIVE,,,,,,2026-08-20,,,False
2026-08-10,446540,메가터치,KOSDAQ,7790.0,2026-09-07,7090.0,-8.98587933247753,10.911424903722722,-13.093709884467264,19,FRESH,INACTIVE,,,,,2026-08-11,,2026-08-10,7790,True
2026-08-10,334890,이지스밸류플러스리츠,KOSPI,3700.0,2026-09-07,3585.0,-3.1081081081081097,9.459459459459453,-3.1081081081081097,19,FRESH,INACTIVE,,,,,,2026-08-27,,,False
2026-08-10,306200,세아제강,KOSPI,136300.0,2026-09-07,145000.0,6.382978723404253,8.217168011738817,-2.567865003668379,19,FRESH,INACTIVE,,,,,,,2026-09-03,147500.0,True
2026-08-10,264850,이랜시스,KOSDAQ,6750.0,2026-09-07,5620.0,-16.740740740740744,2.2222222222222143,-21.333333333333336,19,FRESH,INACTIVE,,,,,,,,,False
2026-08-10,241560,두산밥캣,KOSPI,64900.0,2026-09-07,63700.0,-1.8489984591679498,1.8489984591679498,-10.785824345146377,19,FRESH,INACTIVE,,,,,,,,,False
2026-08-10,222800,심텍,KOSDAQ,115900.0,2026-09-07,119800.0,3.3649698015530527,11.561691113028472,-13.977566867989644,19,FRESH,EARLY_LEADER,COUNTERTREND,92.6737668161435,-1.851447976534871,False,2026-08-27,2026-08-25,2026-08-27,126900,True
2026-08-10,123330,제닉,KOSDAQ,29600.0,2026-09-07,28350.0,-4.222972972972972,24.662162162162172,-7.770270270270274,19,FRESH,EARLY_LEADER,COUNTERTREND,80.24327354260089,-8.364869901553021,False,2026-08-12,,2026-08-25,32200,True
2026-08-10,104700,한국철강,KOSPI,9770.0,2026-09-07,9550.0,-2.2517911975434957,3.5823950870010224,-2.2517911975434957,19,FRESH,INACTIVE,,,,,,2026-08-26,2026-08-28,10120.0,True
2026-08-10,095570,AJ네트웍스,KOSPI,4560.0,2026-09-07,4170.0,-8.552631578947366,0.10964912280702066,-8.552631578947366,19,FRESH,INACTIVE,,,,,,,,,False
2026-08-10,093520,매커스,KOSDAQ,25050.0,2026-09-07,27150.0,8.383233532934131,13.572854291417169,0.0,19,FRESH,LEADER,COUNTERTREND,83.3878923766816,1.0666372403349555,False,2026-08-11,,2026-08-11,26900,True
2026-08-10,084690,대상홀딩스,KOSPI,7950.0,2026-09-07,8030.0,1.0062893081761004,1.2578616352201255,-5.91194968553459,19,FRESH,INACTIVE,,,,,,2026-08-13,,,False
2026-08-10,069260,TKG휴켐스,KOSPI,16200.0,2026-09-07,16460.0,1.6049382716049276,1.6049382716049276,-2.901234567901234,19,FRESH,INACTIVE,,,,,,,,,False
2026-08-10,020560,아시아나항공,KOSPI,7210.0,2026-09-07,8110.0,12.482662968099856,12.482662968099856,-4.715672676837723,19,FRESH,EARLY_LEADER,COUNTERTREND,28.04260089686099,3.967516847552062,False,,,,,False
